Sherri Walter,,2024/04/16,"{""monthly"": 71147}",a,,001,North Shane,Mayotte,,M,774.481.9215,emily76@gmail.com,married,freelancer,Building control surveyor,SQL,,6,
Lori Rodriguez,,invalid,"{""monthly"": 48321}",,0,,Lake Michaelchester,Dominica,,F,511.514.3199x5840,melissa06@bell.com,single,employed,Aid worker,Excel,,0,
Robert Gomez,35,"Apr 22, 2024","{""monthly"": 46808}",B,yes,003,Dianeborough,Ukraine,False,F,(756)966-0728,,,employed,Psychiatric nurse,Python,,10,
Paul Torres,37,28-04-2024,"{""monthly"": 73871}",,No,001,Jamesview,Turks and Caicos Islands,True,,(706)223-4050x0834,millerdeborah@hutchinson.com,single,employed,Marketing executive,Excel,Tableau,7,
Jeffrey Henry,,"Jul 27, 2022","{""monthly"": 130757}",B,no,002,Whitakermouth,Bahamas,True,,415-317-5939,,,employed,Trade union research officer,Excel,,6,Harris-Chandler
Amanda Johnson,44,01-10-2023,"{""monthly"": 16543}",B,Y,,New Heather,Greece,,,001-139-509-6737x49069,wwatts@doyle-porter.com,,employed,Office manager,Python,Tableau,3,
Jasmine Chen,46,28-11-2024,119122,,0,002,Lopezport,Turkey,True,Other,(416)363-5821x854,,single,,Hydrogeologist,Python,,7,
Chad Clark,,"Jul 01, 2023",146758,C,N,,Blakeshire,Somalia,,,270.429.6606,johnsonroy@hotmail.com,,freelancer,Visual merchandiser,,R,4,
Michael Chan,,,"{""monthly"": 118170}",B,,003,New Emilyton,Slovenia,False,Other,7529337874,,,,Retail buyer,,Tableau,0,Smith-Neal
Steven Porter,,2024/02/10,"{""monthly"": 146613}",C,,002,Brightland,Heard Island and McDonald Islands,False,,001-342-526-7518x01769,eric31@gmail.com,,employed,"Designer, graphic",,,0,
Walter Ortega,,21-02-2024,"{""monthly"": 149296}",C,No,,Cannonborough,Egypt,,,+1-945-747-6611x7972,lauren78@hotmail.com,,freelancer,Sales executive,,,8,
Allison Winters,43,,"{""monthly"": 111954}",B,No,,Craigburgh,Faroe Islands,,F,763-141-8825,,married,employed,"Psychologist, counselling",,PowerBI,7,
Carol Russo,,"Feb 04, 2025","{""monthly"": 111461}",b,No,,Lake Rita,Netherlands,True,F,147.175.4599x3538,cassandraoneill@wilson.com,single,employed,Farm manager,Python,PowerBI,3,
Lisa Bryant,61,27-12-2022,"{""monthly"": 36182}",unknown,N,,Barbaraside,Nauru,,M,(302)115-1124,,,freelancer,Information officer,,R,3,Maldonado-Travis
Russell Smith,,,15977,,yes,abc,Peggyhaven,Belgium,,Other,(910)407-9063x7030,brewerdaniel@hotmail.com,,,"Engineer, manufacturing systems",,,1,"Dixon, Burns and Thomas"
Alejandro Lewis,,,133531,A,1,001,Jenniferville,Dominican Republic,,M,(916)271-1536,,,,"Nurse, children's",Excel,PowerBI,3,
Maurice Boyle,,05-08-2024,"{""monthly"": 93442}",a,,abc,West Keithport,Greenland,True,Other,(477)583-9560x116,,,unemployed,Technical author,,,1,
Nicholas Lee,61,,12401,,0,001,South Douglas,Benin,False,,677-138-2329x533,,,,Jewellery designer,Excel,R,9,
Katherine Peck,,invalid,"{""monthly"": 123417}",b,no,001,West Carl,Kiribati,,,610.191.5947x55535,,,employed,Set designer,SQL,PowerBI,3,Lee-Smith
Erik Collins,49,26-11-2022,"{""monthly"": 51302}",unknown,yes,003,Rosarioburgh,Germany,False,F,107-412-8320x1111,,,unemployed,Software engineer,,PowerBI,1,
Sara Davis,26,,"{""monthly"": 119844}",,N,,Port Brandi,Saint Vincent and the Grenadines,,M,(007)748-1716,,,,Gaffer,Excel,,7,
Joseph Jackson,,,22547,B,Yes,003,Darleneville,Nepal,,,+1-319-123-1335x58490,,married,unemployed,Environmental education officer,Excel,PowerBI,2,
Alexandra Smith,54,2024/08/30,"{""monthly"": 148109}",c,,003,West Jeffrey,Mexico,,M,693-359-4142,,married,,Advertising account executive,,PowerBI,8,
Linda Peck,32,2022/10/03,"{""monthly"": 107422}",A,N,001,Carlosview,Maldives,True,M,555.534.1254,,,,Operational researcher,,PowerBI,4,
Jo Olson,38,invalid,54457,,0,abc,West Jerrytown,Macao,False,M,001-416-584-0798x70193,batesanthony@yahoo.com,,,Chartered management accountant,,PowerBI,2,
Sharon Anderson,,2023/06/07,22824,,,001,Camposton,Burkina Faso,False,F,001-865-825-3693x746,,,freelancer,Art gallery manager,SQL,R,6,
Andrew Rodriguez,45,"Oct 26, 2023",12252,a,N,abc,West Amanda,Palau,,,001-727-145-1835x209,amanda46@carter-carter.com,married,,Forensic psychologist,,,6,
Madeline Parker,58,2025/02/20,"{""monthly"": 80399}",,Yes,abc,South Billy,Luxembourg,True,,707-210-6631,whiteamanda@gmail.com,single,unemployed,Technical author,Excel,R,4,"White, Townsend and Jimenez"
Michael Watkins,,"Jul 17, 2023","{""monthly"": 145323}",c,Y,abc,North Rachel,Northern Mariana Islands,,,001-458-302-7278x0582,,married,,"Therapist, music",Python,PowerBI,7,"Boyd, Roth and White"
Deborah Ferguson,,,"{""monthly"": 70953}",b,Y,003,North Matthewmouth,Mali,False,Other,971.010.9017x8165,,married,,Soil scientist,SQL,R,4,
Dr. Angela Adams DVM,,invalid,"{""monthly"": 116109}",a,,002,New Lauramouth,Aruba,,F,142-465-1855x443,,,,Advertising account planner,,R,3,Hernandez-French
Jeffrey Higgins,,2023/01/24,"{""monthly"": 81404}",a,No,,Pamelafurt,Zambia,,F,001-986-012-6994x11171,,,freelancer,Product designer,SQL,,7,
Richard Garcia,,invalid,"{""monthly"": 43362}",b,,001,Williamtown,Afghanistan,,M,932.285.6992x61663,,,employed,Forest/woodland manager,Excel,Tableau,4,Estrada-Berry
Colton Chandler,,,138986,unknown,No,003,Brendashire,Canada,True,,591.064.9546x536,,,,"Conservation officer, historic buildings",Excel,,6,Johnson-Padilla
Michael Gomez,38,2023/04/01,"{""monthly"": 99721}",A,yes,001,Jasonstad,India,,M,345.694.5392x7312,,,unemployed,Product manager,Excel,,3,
Elizabeth Jones,,29-06-2024,"{""monthly"": 93501}",b,Y,abc,North Jennifer,Czech Republic,False,F,(713)567-0979x46689,usims@yahoo.com,,,Control and instrumentation engineer,Python,Tableau,2,
Sarah Rice,,"Jun 21, 2023",50047,unknown,No,,North Jonathon,Argentina,True,F,(588)033-8742x83342,crystallane@alvarez.org,,,Television/film/video producer,Excel,PowerBI,3,Wright PLC
James Baker,32,invalid,"{""monthly"": 50493}",a,Y,001,Michaelmouth,Netherlands,True,F,497.710.8464x01456,,,,"Scientist, marine",,,6,"Snyder, Phillips and Matthews"
David Ochoa,31,01-12-2023,112094,,0,002,Pierceport,Canada,,,001-507-908-0573,,single,,Water quality scientist,Python,Tableau,10,Brown LLC
Phillip Bond,,"Jul 26, 2024","{""monthly"": 135818}",,,abc,South Shawn,Moldova,,,001-352-985-6806,jessicadiaz@yahoo.com,,unemployed,Physiological scientist,Excel,,10,Harris and Sons
Nathan Crane,,2025/01/12,"{""monthly"": 97606}",unknown,Y,002,Port Terrihaven,Cuba,,F,001-057-381-0850,,,employed,"Geneticist, molecular",,Tableau,10,
Joshua Davis,,16-04-2025,"{""monthly"": 95487}",c,1,001,Martinfort,Yemen,,,989-290-3639,,,,Chief Technology Officer,Excel,,4,Roberts Inc
Karen Cox,,"Oct 21, 2024",73120,,no,002,Ramirezshire,Oman,False,,001-801-369-0253x969,,married,employed,Recycling officer,,R,0,
Michael Burnett,,2024/04/09,"{""monthly"": 149919}",A,Y,001,West Andrea,Bahamas,,,001-964-694-7131x37405,michele12@miller-kelly.com,,unemployed,Environmental education officer,,R,2,
Tamara Santos MD,,2024/07/07,"{""monthly"": 65769}",B,,001,Port Cindy,Argentina,False,Other,+1-698-155-3321x778,,,,"Surveyor, minerals",SQL,Tableau,0,
Allison Galloway,,27-11-2022,"{""monthly"": 31610}",b,no,,Jeremiahland,Djibouti,True,,(440)726-6089,,,unemployed,Homeopath,SQL,,2,
Dawn Warner,,2023/07/10,139544,A,,,East Kristineville,Solomon Islands,True,,001-839-661-3662x08175,lwilliams@hotmail.com,married,employed,"Administrator, charities/voluntary organisations",,Tableau,2,
Robert Cisneros,,,126216,a,0,002,Smithmouth,Singapore,True,F,842-848-3916x652,klee@hotmail.com,single,employed,Probation officer,,Tableau,0,"Barnett, Moss and Jenkins"
